address,auditResult,confidence,documentCount,evidenceCount,id,lastEvidenceAt,latitude,legacyId,longitude,mapReady,precision,publishReady,publishedAt,reviewed,sceneReady,sourceKind,sourceUrl,state,territoryId,title,usefulnessLevel,usefulnessScore,reasons,warnings
,needs_review,medium,1,2,evt_501ea9f157b6e3ae47a44522,2026-09-05T22:16:00Z,,,,False,territory,False,2026-09-02T06:28:50Z,False,False,media,https://t.me/vgora_vesti/45618,reported,mo-92701000,Международный форум Kazan Digital Week 2026 пройдёт в Казани с 29 по 31 октября,context,30,not_editorially_useful,
,needs_review,medium,1,3,evt_0563f33d9b04e3f240d2437e,2026-09-05T22:16:00Z,,,,False,territory,False,2026-09-02T06:27:00Z,False,False,media,https://chelny-izvest.ru/news/proisshestviya/v-aktanysskom-raione-motociklist-pogib-v-dtp-s-traktorom,reported,mo-92730000,Мотоциклист погиб в ДТП с трактором в Актанышском районе,context,20,not_editorially_useful,
,ready,medium,1,1,evt_6cccc23cfe75de9297cf4e0d,2026-09-05T20:34:38Z,,,,False,territory,True,2026-09-02T06:26:00Z,False,False,media,https://kukmor-rt.ru/news/bez-torle-amma-berdam/izge-niiat-belan-baslangan-es-kukmarada-nasyixat-macete-tozela,reported,mo-92633101,Кукмарада «Нәсыйхәт» мәчете төзелеше бара,useful,89,,
,needs_review,medium,1,2,evt_86c95cdc72ea657342fc87f4,2026-09-05T22:16:00Z,,,,False,territory,False,2026-09-02T06:20:00Z,False,False,media,https://elabuga-rt.ru/news/novosti/vice-premer-tatarstana-posetil-vosstanovlennuiu-respublikoi-skolu-v-lisicanske,resolved,mo-92626000,Вице-премьер Татарстана посетил восстановленную республикой школу в Лисичанске,context,36,not_editorially_useful,
,needs_review,medium,1,1,evt_73e82d54897303e857e9bdc5,2026-09-05T22:16:54Z,,,,False,territory,False,2026-09-02T06:14:00Z,False,False,media,https://mamadysh-rt.ru/news/8/obnovlennaia-krasnogorskaia-skola-priniala-340-ucenikov-v-novom-ucebnom-godu,reported,mo-92638000,Завершается ремонт сельского Дома культуры рядом со школой,context,67,not_editorially_useful,
,needs_review,medium,1,1,evt_d3804655bba604ce2f37c41a,2026-09-05T22:16:54Z,,,,False,territory,False,2026-09-02T06:14:00Z,False,False,media,https://mamadysh-rt.ru/news/8/obnovlennaia-krasnogorskaia-skola-priniala-340-ucenikov-v-novom-ucebnom-godu,reported,mo-92638000,Капитальный ремонт Красногорской школы завершён,context,67,not_editorially_useful,
,needs_review,medium,1,1,evt_7777e4db17acc9f33881d64b,2026-09-05T22:16:54Z,,,,False,territory,False,2026-09-02T06:12:07Z,False,False,media,https://t.me/arskmedia/27569,reported,mo-92612151,В Арче после капремонта открыли обновлённое общежитие колледжа,context,59,not_editorially_useful,
,needs_review,medium,1,2,evt_3a77743cf9ee097807db0db6,2026-09-05T22:16:54Z,,,,False,territory,False,2026-09-02T06:12:00Z,False,False,media,https://chistopol-rt.ru/news/obschestvo/zampremer-ministra-rt-obsudil-razvitie-lisicanskoi-skoly-s-pedagogami-i-starseklassnikami,reported,mo-92659101,В Лисичанске обсудили развитие восстановленной школы № 27,context,36,not_editorially_useful,
,needs_review,medium,1,2,evt_1e12b40c5dc67ca518d7a693,2026-09-05T22:17:56Z,,,,False,territory,False,2026-09-02T06:10:00Z,False,False,media,https://nashcheremshan.ru/news/beznen-rayonda/cirmesan-raion-uzak-bolnicasynyn-diagnostika-bulege-remontlandy,reported,mo-92658470,Чирмешән район үзәк больницасының диагностика бүлеге ремонты тәмамланды,context,16,not_editorially_useful,
,needs_review,medium,1,2,evt_38098c871004a0af7c0e69b7,2026-09-05T22:17:55Z,,,,False,territory,False,2026-09-02T06:10:00Z,False,False,media,https://chelny-izvest.ru/news/facts/bolee-600-domov-zaplanirovano-kapitalno-otremontirovat-v-tatarstane-v-2027-godu,reported,mo-92730000,В Набережных Челнах запланировано финансирование на обслуживание и ремонт дорожной инфраструктуры,context,67,not_editorially_useful,
,needs_review,medium,1,2,evt_3ad5af5bcbf486b1e88d0413,2026-09-05T22:17:55Z,,,,False,territory,False,2026-09-02T06:10:00Z,False,False,media,https://chelny-izvest.ru/news/facts/bolee-600-domov-zaplanirovano-kapitalno-otremontirovat-v-tatarstane-v-2027-godu,reported,mo-92730000,В Татарстане запланирован капремонт домов в 2027 году,context,67,not_editorially_useful,
Данышево,ready,low,1,1,evt_d7c6faad0920279f7a548c43,2026-09-05T19:31:48Z,55.2287916,,49.0306668,False,settlement,True,2026-09-02T06:02:01Z,False,False,media,https://t.me/volzhskie/36035,resolved,mo-92630420,После капитального ремонта открыл свои двери сельский клуб.,useful,79,,
,needs_review,medium,1,3,evt_e0932365da3784aba48dd8a1,2026-09-05T22:16:54Z,,,,False,territory,False,2026-09-02T06:01:58Z,False,False,media,https://t.me/alki_vesti/20517,reported,mo-92607000,Реконструкция здания кинотеатра «Колос»,context,59,not_editorially_useful,
,ready,low,1,1,evt_230f313cac08aa535e63bfef,2026-09-05T19:32:01Z,,,,False,territory,True,2026-09-02T06:00:00Z,False,False,media,https://leninogorsk-rt.ru/news/sobytie-nedeli/v-leninogorske-2-3-8-sentiabria-proizoidet-otkliucenie-elektroenergii,reported,mo-92636101,"В Лениногорске 2, 3, 8 сентября произойдет отключение электроэнергии",useful,97,,
,ready,low,1,1,evt_6652807da20a911adc9a17fb,2026-09-05T19:31:45Z,,,,False,territory,True,2026-09-02T05:52:34Z,False,False,media,https://t.me/uvt24/32600,resolved,mo-92608101,Школы Альметьевска и района открыли свои двери для 29 тысяч учеников,useful,87,,
,needs_review,medium,1,1,evt_ea430cf054d88637d5065b65,2026-09-05T22:17:56Z,,,,False,territory,False,2026-09-02T05:51:00Z,False,False,media,https://tetyushy.ru/news/natsproekty/v-tatarstane-startoval-konkurs-skolnyi-ekopatrul,resolved,mo-92655000,Открыт приём заявок на новый этап конкурса «Школьный экопатруль»,context,67,not_editorially_useful,
,needs_review,medium,1,2,evt_2b5cea6c4637649b50238154,2026-09-05T20:35:31Z,,,,False,territory,False,2026-09-02T05:50:00Z,False,False,media,https://yashel-uzan.ru/news/yashәesh/tatarstanda-migrantlarny-massakulam-tikseru-buenca-reidlar-baslandy,unknown,mo-92628000,В Татарстане начались рейды по массовой проверке мигрантов,context,0,not_editorially_useful,
,needs_review,medium,1,1,evt_49875dc134f3218db141a757,2026-09-05T22:18:45Z,,,,False,territory,False,2026-09-02T05:45:00Z,False,False,media,https://laishevskyi.ru/news/kriminal/cistaia-respublika-nacinaetsia-so-skolnoi-peremeny,reported,mo-92634000,Начался прием заявок на этап конкурса «Школьный экопатруль»,context,50,not_editorially_useful,
,needs_review,medium,1,1,evt_375a2692125b5571f5d17c10,2026-09-05T20:35:31Z,,,,False,territory,False,2026-09-02T05:39:00Z,False,False,media,https://saby-rt.ru/news/rayon/tabys-kibetenda-seminar-uzdy,reported,mo-92652000,Семинар в магазине «Табыш»,context,0,not_editorially_useful,
,needs_review,medium,1,3,evt_fe4845791fa7f10eb3073e33,2026-09-05T22:18:45Z,,,,False,territory,False,2026-09-02T05:39:00Z,False,False,media,https://aznakaevo-rt.ru/news/iangyn-kurkynycsyzlygy/aznakaida-kibetta-iangyn-cykkan,reported,mo-92602000,Пожар в магазине в Азнакаево,context,30,not_editorially_useful,
,needs_review,medium,1,2,evt_538567cf9a8553470d863919,2026-09-05T22:18:45Z,,,,False,territory,False,2026-09-02T05:37:38Z,False,False,media,https://t.me/atannary/29038,resolved,mo-92608000,В Альметьевске завершили ремонт школы №2,context,59,not_editorially_useful,
,needs_review,medium,1,2,evt_8226cbc5fc3c708993fe16b1,2026-09-05T22:19:26Z,,,,False,territory,False,2026-09-02T05:33:00Z,False,False,media,https://novoshishminsk.ru/news/v-respublike/v-tatarstane-startuet-skolnyi-ekopatrul,reported,mo-92645000,Старт приема заявок на конкурс «Школьный экопатруль»,context,50,not_editorially_useful,
,needs_review,medium,1,2,evt_4c78b53b4b5aca73c02f35e3,2026-09-05T20:35:57Z,,,,False,territory,False,2026-09-02T05:28:00Z,False,False,media,https://arskmedia.ru/news/yaalyklar/tatarstan-policiiase-legal-bulmagan-migrantlar-buenca-reidlar-seriiasen-baslady,unknown,mo-92612000,В Татарстане началась серия рейдов полиции по нелегальным мигрантам,context,0,not_editorially_useful,
,needs_review,low,1,1,evt_57a1917554a1f023e0252d87,2026-09-05T19:31:46Z,,,,False,territory,False,2026-09-02T05:27:05Z,False,False,media,https://t.me/BavlyinformNEWS/44364,unknown,mo-92614000,В Татарстане идет набор в 50-ю отдельную бригаду Войск беспилотных систем «Варяг» для управления дронами «Герань»,context,0,not_editorially_useful,
,needs_review,medium,1,2,evt_5cc028faadd03353a5c8b279,2026-09-05T22:19:26Z,,,,False,territory,False,2026-09-02T05:26:00Z,False,False,media,https://almet-rt.ru/news/mf/66368,resolved,mo-92608000,В Альметьевске отремонтировали школу № 2,context,59,not_editorially_useful,
,needs_review,medium,1,1,evt_e462e81eb1b3c8bddd1c892f,2026-09-05T22:19:26Z,,,,False,territory,False,2026-09-02T05:26:00Z,False,False,media,https://yutazy.ru/news/obschestvo/v-tatarstane-startoval-konkurs-skolnyi-ekopatrul-2026,reported,mo-92654000,Старт приема заявок на конкурс «Школьный экопатруль» в Татарстане,context,50,not_editorially_useful,
Елабуга,needs_review,medium,1,2,evt_88a5be02c97199705a6d482d,2026-09-05T22:19:26Z,55.7577131,,52.0539938,False,settlement,False,2026-09-02T05:23:00Z,False,False,media,https://elabuga-rt.ru/news/tema-dnya/v-elabuge-oficialno-zakryli-kupalnyi-sezon,reported,mo-92626101,В Елабуге официально закрыли купальный сезон,context,20,not_editorially_useful,
,needs_review,medium,1,2,evt_61000530d0a487cbaf354586,2026-09-05T22:20:03Z,,,,False,territory,False,2026-09-02T05:21:00Z,False,False,media,https://chuprale-online.ru/news/obschestvo/v-tatarstane-startoval-konkurs-skolnyi-ekopatrul,reported,mo-92624000,Стартовал приём заявок на конкурс «Школьный экопатруль»,context,50,not_editorially_useful,
,needs_review,medium,1,2,evt_028c2d8c31aacc50bdc3da10,2026-09-05T22:20:03Z,,,,False,territory,False,2026-09-02T05:17:00Z,False,False,media,https://nurlat-tat.ru/news/novosti/v-tatarstane-startoval-priem-zaiavok-na-skolnyi-ekopatrul,reported,mo-92646000,В Татарстане стартовал прием заявок на «Школьный экопатруль»,context,50,not_editorially_useful,
,needs_review,medium,1,2,evt_86f62fc6082d48e3f69b9efc,2026-09-05T22:20:03Z,,,,False,territory,False,2026-09-02T05:15:00Z,False,False,media,https://tukai-rt.ru/news/amgyiat/tatarstanda-pedagoglarga-iardam-caralary-kinaitela,reported,mo-92657000,В Татарстане расширяют меры поддержки педагогов,context,36,not_editorially_useful,
,ready,low,1,1,evt_4ea9a74b07f5ef6251fa80a3,2026-09-05T19:32:00Z,,,,False,territory,True,2026-09-02T05:06:00Z,False,False,media,https://laishevskyi.ru/news/kriminal/trud-pedagoga-uvekovecili-lica-ucitelei-rt-poiavilis-na-ak-bars-arene,reported,mo-92701000,Труд педагога увековечили: лица учителей РТ появились на «Ак Барс Арене»,useful,79,,
,ready,low,1,1,evt_4631b7e8bf22de574b94a008,2026-09-05T19:31:55Z,,,,False,territory,True,2026-09-02T05:04:00Z,False,False,media,https://alekseyevsk.ru/news/konkursyi/v-tatarstane-startoval-novyi-etap-konkursa-skolnyi-ekopatrul,reported,mo-92606000,В Татарстане начался прием заявок на новый этап республиканского конкурса «Школьный экопатруль».,useful,70,,
,ready,low,1,1,evt_7903e22bbc6cc3882e38fce3,2026-09-05T19:31:59Z,,,,False,territory,True,2026-09-02T05:02:00Z,False,False,media,https://zainsk-inform.ru/news/obschestvo/spiski-familii-na-memoriale-v-zainske-budut-obnovliatsia-dvazdy-v-god,resolved,mo-92627101,"В начале августа на Бульваре Победы в Заинске открылся уникальный мемориальный комплекс, посвящённый трём поколениям защитников Отечества – участникам специальн",useful,89,,
,needs_review,medium,1,2,evt_6d6cffcf5dd218b14fd7dba7,2026-09-05T22:20:03Z,,,,False,territory,False,2026-09-02T05:01:45Z,False,False,media,https://t.me/chelnytv/46087,reported,mo-92730000,Торжественное открытие после капитального ремонта детской музыкальной школы №2,context,36,not_editorially_useful,
,needs_review,medium,1,2,evt_95615eb0609cb5bf47d23223,2026-09-05T22:20:43Z,,,,False,territory,False,2026-09-02T05:00:00Z,False,False,media,https://baltaci.ru/news/magarif/berence-syinyf-ukucylary-ocen-ioklanes-atnaga-21-sagat-bilgelangan,reported,mo-92615151,Для первоклассников установили недельную нагрузку 21 академический час,context,59,not_editorially_useful,
,needs_review,high,0,1,evt_legacy_3929ab52bbec19bf46f7cc87,2026-09-04T15:47:33Z,,public-3fcbe521a3744392,,False,territory,False,2026-09-02T00:00:00Z,True,False,official,https://media.kpfu.ru/news/filolog-kfu-obyasnil-kak-klassiki-zaglyadyvayut-v-dushi,unknown,RU-TA,"Филолог КФУ объяснил, как классики заглядывают в души",context,0,missing_primary_evidence|not_editorially_useful,
,needs_review,high,0,1,evt_legacy_3f52bad07d3b9829398a75d1,2026-09-04T15:47:33Z,,public-14a00d861573a6ff,,False,territory,False,2026-09-02T00:00:00Z,True,False,official,https://media.kpfu.ru/news/v-den-znaniy-kfu-posetil-direktor-departamenta-gosudarstvennoy-molodezhnoy-politiki-i,unknown,RU-TA,КФУ посетил директор Департамента государственной молодежной политики и воспитательной деятельности Минобрнауки России,context,0,missing_primary_evidence|not_editorially_useful,
,needs_review,high,0,1,evt_legacy_dcca8e0b2f81b648940f38a5,2026-09-04T15:47:33Z,,public-d518c4be799c727f,,False,territory,False,2026-09-02T00:00:00Z,True,False,official,https://media.kpfu.ru/news/melodii-vmesto-zvonkov-psikholog-kfu-o-tom-kak-muzyka-menyaet-shkolnuyu-atmosferu,unknown,RU-TA,"Мелодии вместо звонков: психолог КФУ о том, как музыка меняет школьную атмосферу",context,16,missing_primary_evidence|not_editorially_useful,
,needs_review,high,0,1,evt_legacy_dd0966b7dde5ae1c6b8d9d91,2026-09-04T13:14:12Z,,public-38fab1c979562895,,False,territory,False,2026-09-02T00:00:00Z,True,False,official,https://16.rosstat.gov.ru/news/document/289545,unknown,RU-TA,С 3 сентября по 2 октября 2026 года Татарстанстат проводит Выборочное наблюдение состояния здоровья населения,context,0,missing_primary_evidence|not_editorially_useful,
,needs_review,high,0,1,evt_legacy_fdc7fcfc906ddabf67b3e405,2026-09-04T15:47:33Z,,public-379afcfdf4fb0ab5,,False,territory,False,2026-09-02T00:00:00Z,True,False,official,https://media.kpfu.ru/news/nauchnyy-verdikt-zabluzhdeniya-o-fitoftore-razveyal-ekspert-kfu,unknown,RU-TA,«Научный вердикт»: заблуждения о фитофторе развеял эксперт КФУ,context,16,missing_primary_evidence|not_editorially_useful,
Новое Ибрайкино,ready,low,1,1,evt_7541c268d9fe463c95f3ba2e,2026-09-05T19:31:45Z,54.8679981,,51.1654878,False,settlement,True,2026-09-01T20:08:26Z,False,False,media,https://t.me/selskayanovaksubaevo/34697,resolved,mo-92604430,В Новом Ибрайкине Аксубаевского района открыли новую дорогу после капитального ремонта.,useful,87,,
,needs_review,low,1,1,evt_466180abfe9a082564b1b505,2026-09-05T19:31:50Z,,,,False,territory,False,2026-09-01T18:39:37Z,False,False,media,https://t.me/pestresy/48334,unknown,mo-92648000,В Татарстане идет набор в 50-ю отдельную бригаду Войск беспилотных систем «Варяг» для управления дронами «Герань»,context,0,not_editorially_useful,
,needs_review,low,1,1,evt_d462b25dd8a0a37d406612f8,2026-09-05T19:31:50Z,,,,False,territory,False,2026-09-01T18:35:18Z,False,False,media,https://t.me/shesmauk/35750,unknown,mo-92645000,В Татарстане идет набор в 50-ю отдельную бригаду Войск беспилотных систем «Варяг» для управления дронами «Герань»,context,0,not_editorially_useful,
,needs_review,medium,1,3,evt_7c66d8f61a20db639d1087aa,2026-09-05T22:20:43Z,,,,False,territory,False,2026-09-01T17:53:16Z,False,False,media,https://t.me/arskmedia/27553,reported,mo-92612000,Арчада 7нче күпфатирлы йортта капиталь төзекләндерү тәмамланган,context,16,not_editorially_useful,
,ready,medium,1,2,evt_1e0096a8ae3c531d5cbc33a4,2026-09-05T20:37:34Z,,,,False,territory,True,2026-09-01T17:51:00Z,False,False,media,https://zamansulyshy.ru/news/jemgyiyat/axmatov-agere-raionynda-6-men-baska-isaplangan-terlekcelek-kompleksy-tozela,in_progress,mo-92601440,В Агрязском районе строят животноводческий комплекс на 6 тысяч голов,useful,87,,
,needs_review,low,1,1,evt_3d55653564eaea1f7c41e6e4,2026-09-05T19:31:51Z,,,,False,territory,False,2026-09-01T17:46:06Z,False,False,media,https://t.me/yakti_ul/31250,unknown,mo-92657000,В Татарстане идет набор в 50-ю отдельную бригаду Войск беспилотных систем «Варяг» для управления дронами «Герань»,context,0,not_editorially_useful,
,ready,low,1,1,evt_b5ecedf2f08b56f2509ef80f,2026-09-05T19:31:47Z,,,,False,territory,True,2026-09-01T17:35:50Z,False,False,media,https://t.me/drozzanoe90/20728,resolved,mo-92624000,"В День знаний Стародрожжановский многопрофильный лицей распахнул двери для нового образовательного проекта. Здесь торжественно открылись агротехнологические классы – современные учебные пространства, созданные в рамках федерального проекта «Кадры в АПК».",useful,79,,
,ready,medium,1,1,evt_366defcadce2e05af37603d4,2026-09-05T20:37:34Z,,,,False,territory,True,2026-09-01T17:25:00Z,False,False,media,https://agryz-rt.ru/news/po-materialam-tatar-inform/v-tatarstane-zapustili-kruzki-po-iskusstvennomu-intellektu-v-skolax-i-kolledzax,reported,mo-92601000,В Татарстане начали работу кружки по искусственному интеллекту в школах и колледжах,useful,87,,
,needs_review,low,1,1,evt_bda88f3d993e3f2225260ae1,2026-09-05T19:31:47Z,,,,False,territory,False,2026-09-01T17:23:44Z,False,False,media,https://t.me/drozzanoe90/20722,unknown,mo-92624000,В Татарстане идет набор в 50-ю отдельную бригаду Войск беспилотных систем «Варяг» для управления дронами «Герань»,context,0,not_editorially_useful,
Альметьевск,needs_review,medium,1,2,evt_9715cb251a2326ddf1443aa8,2026-09-05T22:10:23Z,54.9005008,,52.2963777,False,settlement,False,2026-09-01T17:10:28Z,False,False,media,https://t.me/uvt24/32587,reported,mo-92608101,В Альметьевске директора ЖЭУ-7 оштрафовали за грязные подъезды,context,36,not_editorially_useful,
,needs_review,medium,1,1,evt_4ef335d1defebc1e7be691fb,2026-09-05T22:21:24Z,,,,False,territory,False,2026-09-01T17:10:19Z,False,False,media,https://t.me/pestresy/48321,reported,mo-92648000,Старо-Шигалеевская школа открылась после капитального ремонта,context,50,not_editorially_useful,
,needs_review,medium,1,2,evt_d79ee53f9e2dee8fc3471189,2026-09-05T22:21:24Z,,,,False,territory,False,2026-09-01T16:37:01Z,False,False,media,https://t.me/BavlyinformNEWS/44349,reported,mo-92614000,В Татарско-Кандызской школе обновили классы и кабинет ОБЖ,context,16,not_editorially_useful,
,needs_review,medium,1,1,evt_a230f6c8db39812390fe5cc2,2026-09-05T22:21:24Z,,,,False,territory,False,2026-09-01T16:09:01Z,False,False,media,https://t.me/pestresy/48320,unknown,mo-92656445,«Август-Тюлячи» завершает уборку рапса в Пестречинском районе,context,36,not_editorially_useful,
,needs_review,low,1,1,evt_52e6dfbbf8dd2a929e09a0d2,2026-09-05T19:31:50Z,,,,False,territory,False,2026-09-01T16:02:41Z,False,False,media,https://t.me/kampolany/16354,unknown,mo-92644000,В Татарстане идет набор в 50-ю отдельную бригаду Войск беспилотных систем «Варяг» для управления дронами «Герань»,context,0,not_editorially_useful,
,ready,low,1,1,evt_7196570a538159aa7c12b9d0,2026-09-05T19:31:58Z,,,,False,territory,True,2026-09-01T16:00:00Z,False,False,media,https://biektaw.ru/news/v-respublike/v-tatarstane-otkrylis-kruzki-po-iskusstvennomu-intellektu-dlia-skolnikov,resolved,mo-92622000,В Татарстане открылись кружки по искусственному интеллекту для школьников,useful,87,,
,needs_review,low,1,1,evt_13b9ff9fdaf78ef0bd5ba3c6,2026-09-05T19:31:45Z,,,,False,territory,False,2026-09-01T15:22:02Z,False,False,media,https://t.me/atannary/29026,unknown,mo-92608000,В Татарстане идет набор в 50-ю отдельную бригаду Войск беспилотных систем «Варяг» для управления дронами «Герань»,context,0,not_editorially_useful,
Ивановка,needs_review,medium,1,1,evt_0e781e920d74c4f7566d3111,2026-09-05T22:21:24Z,54.5055879,,52.4388623,False,settlement,False,2026-09-01T15:11:00Z,False,False,media,https://zamansulyshy.ru/news/kyiska-hdjbdjrldjr/raionybyznyn-ivanovka-avylynda-uzara-salym-akcasyna-cup-salu-ocen-konteinerlar-satyp-algannar,reported,mo-92636415,В Ивановке за счет самообложения купили контейнеры для сбора мусора,context,20,not_editorially_useful,
,needs_review,low,1,1,evt_1b48d559c166381863ddbf3f,2026-09-05T19:31:51Z,,,,False,territory,False,2026-09-01T15:06:44Z,False,False,media,https://t.me/sarman_rt/31965,unknown,mo-92653000,В Татарстане идет набор в 50-ю отдельную бригаду Войск беспилотных систем «Варяг» для управления дронами «Герань»,context,0,not_editorially_useful,
,ready,low,1,1,evt_d4e2fcda03caa2cef211cfb5,2026-09-05T19:31:46Z,,,,False,territory,True,2026-09-01T14:54:09Z,False,False,media,https://t.me/vgora_vesti/45600,resolved,mo-92622000,Сегодня в Высокогорском районе сразу две школы после капитального ремонта снова открыли свои двери для учеников — Куркачинская и Усадская.,useful,87,,
,needs_review,medium,1,2,evt_e043c753e18e3b339bec31df,2026-09-05T20:39:02Z,,,,False,territory,False,2026-09-01T14:48:00Z,False,False,media,https://shahrichalli.ru/news/kich-bgen-irtg/callyda-kapital-remonttan-son-balalar-muzyka-maktabe-ukucylarny-kabul-itte-fotoreportaz,reported,mo-92730000,В Челнах после капремонта открылась 2-я детская музыкальная школа,context,0,not_editorially_useful,
,needs_review,low,1,1,evt_5d2d80a3749f1833e6e13653,2026-09-05T19:31:56Z,,,,False,territory,False,2026-09-01T14:27:00Z,False,False,media,https://almetievsk-ru.ru/news/stati-gazety-znamya-truda/grantovyi-konkurs-tatneft-profsoiuza-obieediniaia-liudei-sozdaem-budushhee-pomogaet-voploshhat-v-ziz,unknown,mo-92608000,Грантовый конкурс Татнефть Профсоюза «Объединяя людей – создаем будущее» помогает воплощать в жизнь инициативы членов профсоюза,context,0,not_editorially_useful,
,ready,low,2,2,evt_5ba9833f405ef69999927208,2026-09-05T19:31:56Z,,,,False,territory,True,2026-09-01T14:23:00Z,False,False,media,https://aksubayevo.ru/news/news/v-aksubaevskoi-skole-3-otkrylsia-agroklass,resolved,mo-92604000,В Аксубаевской школе №3 открылся агрокласс,useful,87,,
Новое Ибрайкино,ready,low,1,1,evt_271e0489a2ddacff6994eea4,2026-09-05T19:31:45Z,54.8679981,,51.1654878,False,settlement,True,2026-09-01T14:22:20Z,False,False,media,https://t.me/selskayanovaksubaevo/34685,reported,mo-92604430,С начала года в селе выполнено немало важных дел.,useful,79,,
Мензелинск,ready,low,1,1,evt_caa58c145528c35ef673147a,2026-09-05T19:32:02Z,55.7255585,,53.1071815,False,settlement,True,2026-09-01T14:22:00Z,False,False,media,https://menzela.ru/news/tema-dnya/v-menzelinske-otkrylsia-sportkompleks-alga,resolved,mo-92640101,В Мензелинске открылся спорткомплекс «Алга»,useful,79,,
,ready,medium,1,2,evt_f24cfb7f213fdab414ce37d2,2026-09-05T20:39:02Z,,,,False,territory,True,2026-09-01T14:17:09Z,False,False,media,https://t.me/xezmet_gazetasi/59681,reported,mo-92615000,В Орском авыле за загрязнение территории наложен штраф после проверки комиссии,useful,62,,
,needs_review,low,1,1,evt_3fe1c6edd6c625a44d68fc90,2026-09-05T19:31:50Z,,,,False,territory,False,2026-09-01T14:12:45Z,False,False,media,https://t.me/smi_menzela/28746,unknown,mo-92640000,В Татарстане идет набор в 50-ю отдельную бригаду Войск беспилотных систем «Варяг» для управления дронами «Герань»,context,0,not_editorially_useful,
"улица дружба, 68",ready,low,1,1,evt_dcbe392adbfc6474cd7d579d,2026-09-05T19:32:02Z,54.4343204,,50.7835362,True,building,True,2026-09-01T14:04:00Z,False,False,media,https://nurlat-tat.ru/news/novosti/skola-4-v-nurlate-otkrylas-posle-kapremonta-1-sentiabria,resolved,mo-92646000,Школа №4 в Нурлате открылась после капремонта 1 сентября,useful,87,,
,needs_review,low,1,1,evt_8de45b8529d75fd6a734ba8f,2026-09-05T19:31:47Z,,,,False,territory,False,2026-09-01T14:03:22Z,False,False,media,https://t.me/drozzanoe90/20719,unknown,mo-92624000,"В «Дрожжановском техникуме отраслевых технологий» прошла торжественная линейка, посвященная Дню Знаний. Смотрите наш видеоролик 😊",context,0,not_editorially_useful,
,needs_review,medium,1,2,evt_040e95e7c91c91833fe5074a,2026-09-05T22:22:00Z,,,,False,territory,False,2026-09-01T14:00:00Z,False,False,media,https://biektaw.ru/news/v-respublike/boicy-kazani-pobedili-v-komissarskom-konkurse-na-trasse-vsm,reported,mo-92701000,Студотряд «Казань» победил в комиссарском конкурсе на стройке ВСМ,context,50,not_editorially_useful,
,ready,low,1,1,evt_7e37d5b47b8dd58b9b034b51,2026-09-05T19:31:58Z,,,,False,territory,True,2026-09-01T14:00:00Z,False,False,media,https://vuslon.ru/news/obschestvo/v-skolax-i-kolledzax-tatarstana-otkrylis-kruzki-po-iskusstvennomu-intellektu,resolved,mo-92620000,В школах и колледжах Татарстана открылись кружки по искусственному интеллекту,useful,87,,
,needs_review,low,2,2,evt_d7e80c42307f2c545d28d276,2026-09-05T19:31:49Z,,,,False,territory,False,2026-09-01T13:59:56Z,False,False,media,https://t.me/len_vesti/29660,unknown,mo-92636000,В Татарстане идет набор в 50-ю отдельную бригаду Войск беспилотных систем «Варяг» для управления дронами «Герань»,context,0,not_editorially_useful,
,needs_review,low,1,1,evt_6dc18387ee652f8ee8a36bd2,2026-09-05T19:31:51Z,,,,False,territory,False,2026-09-01T13:54:13Z,False,False,media,https://t.me/TulInformm/35487,unknown,mo-92656000,В Татарстане идет набор в 50-ю отдельную бригаду Войск беспилотных систем «Варяг» для управления дронами «Герань»,context,0,not_editorially_useful,
,needs_review,medium,2,2,evt_63d225da291409cfefb44383,2026-09-05T22:28:39Z,,,,False,territory,False,2026-09-01T13:32:37Z,False,False,media,https://t.me/drozzanoe90/20713,reported,mo-92624000,Открытие агротехклассов в Стародрожжановском многопрофильном лицее,context,20,not_editorially_useful,
Буинск,needs_review,medium,1,1,evt_e1ed26fc6524ecbadc2a699f,2026-09-05T22:22:00Z,54.9712371,,48.2930213,False,settlement,False,2026-09-01T13:25:00Z,False,False,media,https://buinsk-tat.ru/news/vchera-segodnya-zavtra/v-buinske-novaia-skola-priniala-svoix-pervyx-ucenikov-fotoreportaz,reported,mo-92618101,В Буинске открылся новый корпус лицея №2,context,36,not_editorially_useful,
,needs_review,medium,1,3,evt_87ff1eb84501ca0578f271c0,2026-09-05T22:22:41Z,,,,False,territory,False,2026-09-01T13:21:00Z,False,False,media,https://bugulma-tatarstan.ru/news/crime/zitel-bugulmy-predstanet-pered-sudom-za-pozar-v-kotorom-pogibla-ego-mat,reported,mo-92617101,"Пожар в Бугульме, в котором погибла женщина",context,0,not_editorially_useful,
,needs_review,medium,1,2,evt_1cc608757ca378b3e6893ab4,2026-09-05T22:22:41Z,,,,False,territory,False,2026-09-01T13:18:00Z,False,False,media,https://elabuga-rt.ru/news/novosti/bexterevskaia-skola-vstretila-ucenikov-posle-masstabnogo-kapitalnogo-remonta,reported,mo-92626000,Бехтеревская школа открылась после капитального ремонта,context,16,not_editorially_useful,
