id,legacyId,title,state,publishedAt,lastEvidenceAt,territoryId,precision,address,longitude,latitude,confidence,sourceKind,sourceUrl,usefulnessLevel,usefulnessScore,reviewed,evidenceCount,documentCount,publishReady,mapReady,sceneReady,auditResult,reasons,warnings,triage
evt_d9ea3cae31a570c609a572e1,,"Экосити от GloraX. Квартиры от 5,6 млн ₽",reported,2026-09-03T03:19:56Z,2026-09-04T20:13:16Z,mo-92633000,territory,,,,low,media,https://t.me/kukmor_tatarstan/56102,context,16,False,2,1,False,False,False,needs_review,['not_editorially_useful'],[],priority_review
evt_62b41e4b6d740fe9aba8c72a,,В Татарстане в четверг ожидается гроза и до +28 градусов,planned,2026-09-03T03:13:00Z,2026-09-05T19:06:42Z,mo-92629000,territory,,,,low,media,https://kaibicy.ru/news/prognoz-pogody/v-tatarstane-v-cetverg-ozidaetsia-groza-i-do-28-gradusov,context,0,False,2,2,False,False,False,needs_review,['not_editorially_useful'],[],context
evt_003957b903245ec6503840d2,,В рамках проведения строительно-монтажных работ по капитальному ремонту сетей водоснабжения 3 сентября с 08.00 будет произведено отключение холодного водоснабже,reported,2026-09-03T03:08:05Z,2026-09-05T19:06:28Z,mo-92617000,territory,,,,low,media,https://t.me/bugulgazeta/58262,useful,97,False,1,1,True,False,False,ready,[],[],publish_now
evt_9769ba9c9f21147c2cea5059,,Больше победителей — больше возможностей,reported,2026-09-03T02:10:07Z,2026-09-04T20:13:16Z,mo-92628000,territory,,,,low,media,https://t.me/yasheluzan/54018,noise,24,False,2,1,False,False,False,needs_review,['not_editorially_useful'],[],hide_noise
evt_741ac28bb2b1baceebb49939,,Элитный квартал-курорт на берегу Волги в Казани,unknown,2026-09-03T01:00:49Z,2026-09-04T20:13:47Z,mo-92638000,territory,,,,low,media,https://t.me/novosti_mamadysha/63835,useful,62,False,2,1,True,False,False,ready,[],[],publish_now
evt_legacy_561d65e143f99aa88af1aba8,public-582d2572256548ee,«Газпром нефть» и КФУ развивают технологии повышения нефтеотдачи,unknown,2026-09-03T00:00:00Z,2026-09-04T15:47:33Z,RU-TA,territory,,,,high,official,https://media.kpfu.ru/news/gazprom-neft-i-kfu-razvivayut-tekhnologii-povysheniya-nefteotdachi,context,0,True,1,0,False,False,False,needs_review,"['missing_primary_evidence', 'not_editorially_useful']",[],context
evt_legacy_7531f4f12cf222db5f8988a0,public-4ea22fc4b6516357,Студенты Казанского университета стали лауреатами стипендии Президента РФ,unknown,2026-09-03T00:00:00Z,2026-09-04T15:47:33Z,RU-TA,territory,,,,high,official,https://media.kpfu.ru/news/studenty-kazanskogo-universiteta-stali-laureatami-stipendii-prezidenta-rf,context,0,True,1,0,False,False,False,needs_review,"['missing_primary_evidence', 'not_editorially_useful']",[],context
evt_legacy_a0870477c3dec20a5080c01a,public-d72bfaceaecb0d11,42 студента Университета Иннополис получили стипендии от ИТ-компаний,unknown,2026-09-03T00:00:00Z,2026-09-04T15:47:31Z,mo-92620109,territory,,,,high,official,https://innopolis.university/news/scholarships-from-it-companies-2026/,context,16,True,1,0,False,False,False,needs_review,"['missing_primary_evidence', 'not_editorially_useful']",[],priority_review
evt_legacy_ae6ec175cd0ec1f132927a9a,public-6955684fc869e5b2,«Сближение Луны с Марсом»: астроном КФУ рассказал о небесном явлении,unknown,2026-09-03T00:00:00Z,2026-09-04T15:47:33Z,RU-TA,territory,,,,high,official,https://media.kpfu.ru/news/sblizhenie-luny-s-marsom-astronom-kfu-rasskazal-o-kosmicheskom-sobytii,context,0,True,1,0,False,False,False,needs_review,"['missing_primary_evidence', 'not_editorially_useful']",[],context
evt_legacy_cb7ac6b26bc8d4f6becdbe49,public-086b1be259b140b2,В КФУ зажгли свечи в День солидарности в борьбе с терроризмом,unknown,2026-09-03T00:00:00Z,2026-09-04T15:47:33Z,RU-TA,territory,,,,high,official,https://media.kpfu.ru/news/svecha-pamyati-i-skorbi,noise,20,True,1,0,False,False,False,needs_review,"['missing_primary_evidence', 'not_editorially_useful']",[],hide_noise
evt_5d19b65115d0464f744188c1,,"«Газпром нефть», КФУ и НГУ договорились о совместной разработке технологий ГРП",reported,2026-09-02T21:00:00Z,2026-09-05T18:57:34Z,mo-92701000,territory,,,,medium,media,http://media.kpfu.ru/news/gazprom-neft-i-kfu-razvivayut-tekhnologii-povysheniya-nefteotdachi,context,36,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],priority_review
evt_ce45f23aae8e9d63e078f891,,Лауреатами стипендии Президента РФ стали 11 студентов КФУ,reported,2026-09-02T21:00:00Z,2026-09-05T18:57:03Z,mo-92701000,territory,,,,medium,media,http://media.kpfu.ru/news/studenty-kazanskogo-universiteta-stali-laureatami-stipendii-prezidenta-rf,context,0,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],context
evt_f463d27f73a6a8d0490c4650,,Отключение водоснабжения в Приволжском,in_progress,2026-09-02T21:00:00Z,2026-09-05T19:13:08Z,mo-92632462,territory,,,,medium,utility,https://www.kznvodokanal.ru/accident#water-05d800a345d67118686a02df,useful,97,False,2,1,True,False,False,ready,[],[],publish_now
evt_8742a9e2e34b45026213fa7c,,В Татарстане расширили квоту для трудоустройства участников СВО,planned,2026-09-02T18:02:01Z,2026-09-05T19:06:27Z,mo-92614000,territory,,,,low,media,https://t.me/BavlyinformNEWS/44383,context,59,False,1,1,False,False,False,needs_review,"['not_editorially_useful', 'open_state_text_looks_finished']",[],priority_review
evt_0a5b2a31a2d6ec43c3e4355a,,"МЧС предупредило татарстанцев о тумане, грозе и сильном ветре",reported,2026-09-02T17:57:10Z,2026-09-05T19:06:33Z,mo-92650000,territory,,,,low,media,https://t.me/rusloboda/35271,context,0,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],context
evt_8e6f12deabe186a2582fe36e,,"МЧС предупредило татарстанцев о тумане, грозе и сильном ветре",reported,2026-09-02T17:48:08Z,2026-09-05T19:06:30Z,mo-92638000,territory,,,,low,media,https://t.me/novosti_mamadysha/63833,context,0,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],context
evt_4e2c6668e87e04fdf24e4f1c,,"Чем дроппер похож на «шпаргалочника»? Чем он расплачивается за «легкое решение»? В новом выпуске проекта «Профессионалы против мошенников» приняла участие Ольга Петрова, заместитель Министра науки и высшего образования РФ. В видеоролике героиня поднимает важную тему финансовой безопасности – профилактику дропперства среди молодежи. #ПрофессионалыПротивМошенников #СтопДроп #СтопДропРФ #НацбанкРТ",reported,2026-09-02T17:37:27Z,2026-09-05T19:06:33Z,mo-92657000,territory,,,,low,media,https://t.me/yakti_ul/31276,context,0,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],context
evt_e20c82e7d592898ab112feb7,,"Пусть уже второй день сентября, но праздник первого звонка мы запомним надолго. Сегодня делимся кадрами с торжественной линейки в Химико-технологическом лицее №3 «Потомки Менделеева».",reported,2026-09-02T17:29:10Z,2026-09-05T19:06:31Z,mo-92639000,territory,,,,low,media,https://t.me/mndnews/80725,context,36,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],priority_review
evt_65a60f5658d9eae4e332be27,,За долги могут временно запретить садиться за руль,reported,2026-09-02T17:25:44Z,2026-09-05T19:06:29Z,,territory,,,,low,media,https://t.me/ElabugaNK/46214,context,0,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],context
evt_5ff5ea73de95bb09f1a72c70,,"Чем дроппер похож на «шпаргалочника»? Чем он расплачивается за «легкое решение»? В новом выпуске проекта «Профессионалы против мошенников» приняла участие Ольга Петрова, заместитель Министра науки и высшего образования РФ. В видеоролике героиня поднимает важную тему финансовой безопасности – профилактику дропперства среди молодежи. #ПрофессионалыПротивМошенников #СтопДроп #СтопДропРФ #НацбанкРТ",reported,2026-09-02T17:04:37Z,2026-09-05T19:06:25Z,mo-92601000,territory,,,,low,media,https://t.me/agr_vesti/55708,context,0,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],context
evt_4d2afbb3db6202513c4544bf,,"Эксперт Анастасия Бунина пояснила «Татар-информу», что введение топлива низких экоклассов не отменяет Евро-5, а лишь дополняет его. Часть автомобилей допускает заправку Евро-3 и Евро-4.",reported,2026-09-02T17:02:01Z,2026-09-05T19:06:32Z,mo-92648000,territory,,,,low,media,https://t.me/pestresy/48353,context,36,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],priority_review
evt_2dbca769af717e4d0a9645f3,,"В Татарстане стартовал приём заявок на конкурс «Школьный экопатруль». Проекту — уже 12 лет, за это время участники помогли ликвидировать более 51 тысячи свалок!",reported,2026-09-02T16:45:13Z,2026-09-05T19:06:28Z,mo-92624000,territory,,,,low,media,https://t.me/drozzanoe90/20742,context,50,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],priority_review
evt_324c133111d4069e8a9fd2d5,,"Действуют зацеперы быстро: сначала вставляют дощечку в сцепное устройство и, опираясь на неё, закрепляются уже на задней площадке.",reported,2026-09-02T16:35:01Z,2026-09-05T19:06:31Z,mo-92644101,territory,,,,low,media,https://t.me/ntr24ru/45169,context,0,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],context
evt_92c9e4e3351b90313b06736a,,Так что вопрос с названием родника пока открыт.,resolved,2026-09-02T16:33:08Z,2026-09-05T19:06:30Z,mo-92638000,territory,,,,low,media,https://t.me/novosti_mamadysha/63832,useful,79,False,1,1,True,False,False,ready,[],[],publish_now
evt_0f311e65210a3201a5b312fe,,"Замана үзгәрә, кыйммәтләр кала",reported,2026-09-02T16:04:50Z,2026-09-05T19:06:30Z,mo-92628000,territory,,,,low,media,https://t.me/yasheluzan/54005,context,42,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],priority_review
evt_e57282299bf18595c6ebe0b7,,Жилец дома № 43 на проспекте Шинников угрожал перерезать газовый шланг и устроить взрыв. Прибывшие на место специалисты газовой службы перекрыли подачу газа в опасную квартиру и установили заглушку.,unknown,2026-09-02T15:55:43Z,2026-09-05T19:06:31Z,,territory,,,,low,media,https://t.me/ntr24ru/45168,useful,89,False,1,1,True,False,False,ready,[],[],publish_now
evt_4829c9744666c18cf816e8c5,,Районыбызның Ивановка авылында үзара салым акчасына чүп салу өчен контейнерлар сатып алганнар,reported,2026-09-02T15:46:17Z,2026-09-05T19:06:31Z,mo-92636415,territory,,,,low,media,https://t.me/zamansulyshy/17354,context,30,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],priority_review
evt_12032f760d1563cdf5de6409,,С 1 сентября изменился порядок штрафов за езду без ОСАГО,unknown,2026-09-02T15:38:00Z,2026-09-05T19:06:39Z,mo-92617000,territory,,,,low,media,https://bugulma-tatarstan.ru/news/news/s-1-sentiabria-izmenilsia-poriadok-strafov-za-ezdu-bez-osago,context,0,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],context
evt_7f9a63c18e33a2393967e65b,,Сейчас проводится расследование обстоятельств этого трагического инцидента.,reported,2026-09-02T15:35:07Z,2026-09-05T19:06:33Z,mo-92650000,territory,,,,low,media,https://t.me/rusloboda/35270,context,16,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],priority_review
evt_1acc2f93c2e2e2d40f6fe6d6,,В этом году здесь провели капитальный ремонт.,resolved,2026-09-02T15:35:02Z,2026-09-05T19:06:31Z,mo-92644101,territory,,,,low,media,https://t.me/ntr24ru/45167,context,36,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],priority_review
evt_538b1a10525556de79ee4221,,"Чем дроппер похож на «шпаргалочника»? Чем он расплачивается за «легкое решение»? В новом выпуске проекта «Профессионалы против мошенников» приняла участие Ольга Петрова, заместитель Министра науки и высшего образования РФ.",reported,2026-09-02T15:33:36Z,2026-09-05T19:06:30Z,mo-92638000,territory,,,,low,media,https://t.me/novosti_mamadysha/63829,context,0,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],context
evt_8adfb2badf4e98b4203998b4,,В Высокогорском районе завершается проведение собраний граждан во всех сельских поселениях.,reported,2026-09-02T15:31:13Z,2026-09-05T19:06:28Z,mo-92622000,territory,,,,low,media,https://t.me/vgora_vesti/45639,context,20,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],priority_review
evt_3c72e65b621a94024dc9855d,,"В наших карточках рассказываем, чем опасны стройки и заброшенные здания и почему не стоит рисковать ради любопытства.",unknown,2026-09-02T15:20:10Z,2026-09-05T19:06:30Z,mo-92633000,territory,,,,low,media,https://t.me/kukmor_tatarstan/56089,context,0,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],context
evt_de287361708bfbf442fe7f6f,,Память на века: в Нурлате открыли мемориальную доску Алмазу Ахметшину,resolved,2026-09-02T15:01:55Z,2026-09-05T19:06:32Z,mo-92646101,territory,,,,low,media,https://t.me/nurlatinform/82174,useful,87,False,1,1,True,False,False,ready,[],[],publish_now
evt_9d423bce159d483ff9933408,,Триумфальное открытие гимназии № 1 имени Асафа Абдрахманова!,unknown,2026-09-02T15:01:35Z,2026-09-05T19:06:25Z,mo-92601000,territory,,,,low,media,https://t.me/agr_vesti/55699,context,0,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],context
evt_a1ad93fa041f1839b3567c1a,,Мотоциклист погиб в ДТП с трактором в Актанышском районе Татарстана,reported,2026-09-02T15:00:28Z,2026-09-05T19:06:34Z,mo-92659000,territory,,,,low,media,https://t.me/chistopol_news/41927,context,46,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],priority_review
evt_d53ff8aa66c37921799415f0,,В посёлке Инеш из-за аварии временно отключат холодную воду,paused,2026-09-02T15:00:00Z,2026-09-05T19:06:40Z,mo-92622427,settlement,Инеш,49.3608339,55.8896538,low,media,https://biektaw.ru/news/v-selskih-poseleniyah/v-poselke-ines-iz-za-avarii-vremenno-otkliucat-xolodnuiu-vodu,useful,87,False,1,1,True,False,False,ready,[],[],publish_now
evt_39f288904f595b4db11173bb,,Долгожданное событие в мире культуры👏,reported,2026-09-02T14:56:33Z,2026-09-05T19:06:35Z,mo-92730000,territory,,,,low,media,https://t.me/chelnytv/46119,useful,70,False,1,1,True,False,False,ready,[],[],publish_now
evt_e134afba622d780d6d963bea,,"В Буинске начали реализацию нового проекта: здесь приступили к изготовлению маскировочных халатов для военнослужащих, участвующих в СВО.",unknown,2026-09-02T14:48:45Z,2026-09-05T19:06:28Z,mo-92618101,street,улица Ефремова,48.2944635,54.9793518,low,media,https://t.me/buinsknews/47135,useful,89,False,1,1,True,True,False,ready,[],[],publish_now
evt_f5f2276a533316fa92a86250,,Из строительного вагончика — в школу будущего: в посёлке Новый капремонт объединил поколения,reported,2026-09-02T14:47:07Z,2026-09-05T19:06:33Z,mo-92657405,settlement,Новый,52.6557514,55.7050504,low,media,https://t.me/yakti_ul/31273,useful,70,False,1,1,True,False,False,ready,[],[],publish_now
evt_6b9ceacb975e2b272dcb3617,,"Из-за коротких замыканий и нарушений при строительстве печей люди потеряли недвижимость и автомобили, которые к тому же не были застрахованы.",reported,2026-09-02T14:43:20Z,2026-09-05T19:06:33Z,mo-92657000,territory,,,,low,media,https://t.me/yakti_ul/31270,context,50,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],priority_review
evt_546d1fab631e85ee41233600,,В России ограничили частоту штрафов за езду без ОСАГО,unknown,2026-09-02T14:34:47Z,2026-09-05T19:06:26Z,mo-92608000,territory,,,,low,media,https://t.me/uvt24/32627,context,16,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],priority_review
evt_189aeff4a26e385102acb4fd,,"Әлмәттә ""ЖЭУ-7"" директоры пычрак подъездлар өчен 50 мең сум штраф алды",reported,2026-09-02T14:12:18Z,2026-09-05T19:06:27Z,mo-92608000,street,улица 8 Марта,52.3287286,54.9056558,low,media,https://t.me/atannary/29044,context,30,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],priority_review
evt_515ee781f004f62902524e98,,Полиция Татарстана начала серию рейдов по нелегальным мигрантам,reported,2026-09-02T14:05:14Z,2026-09-05T19:06:27Z,mo-92614000,territory,,,,low,media,https://t.me/BavlyinformNEWS/44379,context,42,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],priority_review
evt_db709bd8bb6c7645416b678b,,Врачи назвали опасность «геройского» недосыпа у людей старше 60 лет,unknown,2026-09-02T14:04:00Z,2026-09-05T19:06:44Z,mo-92646000,territory,,,,low,media,https://nurlat-tat.ru/news/zdorove/vraci-nazvali-opasnost-geroiskogo-nedosypa-u-liudei-starse-60-let,context,0,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],context
evt_4e7dc98a69d80c9319bdfd9e,,Генеральный директор компании Ромик Палян рассказал о планах строительства на промышленной площадке «Вятка» крупного логистического центра.,reported,2026-09-02T14:03:04Z,2026-09-05T19:06:30Z,mo-92638000,territory,,,,low,media,https://t.me/novosti_mamadysha/63821,useful,70,False,1,1,True,False,False,ready,[],[],publish_now
evt_3ffe2c6a6d7cadc5c117f019,,Синоптики прогнозируют ухудшение погодных условий,reported,2026-09-02T14:00:57Z,2026-09-05T19:06:25Z,mo-92601000,territory,,,,low,media,https://t.me/agr_vesti/55698,context,16,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],priority_review
evt_6d3f7fdb3463752925a214ec,,"Кровля течёт, мусор во дворе: управляющую компанию в Челнах оштрафовали на 210 тысяч",reported,2026-09-02T14:00:00Z,2026-09-05T19:06:47Z,mo-92730000,territory,,,,low,media,https://chelny-izvest.ru/news/utility/krovlia-tecet-musor-vo-dvore-upravliaiushhuiu-kompaniiu-v-celnax-ostrafovali-na-210-tysiac,context,20,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],priority_review
evt_63a7155150844193f5ab575e,,ОСАГОсыз машина йөртүчеләргә штраф салу тәртибе үзгәрде,unknown,2026-09-02T13:59:00Z,2026-09-05T19:06:45Z,mo-92653000,territory,,,,low,media,https://sarman-rt.ru/news/iminlek/osagosyz-masina-iortucelarga-straf-salu-tartibe-uzgarde,context,0,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],context
evt_0a97c2f1314d9cbd3e036e80,,"Теперь здесь открыта экспозиция с интерактивными зонами, где можно попробовать себя в качестве пилота, проверить вестибулярный аппарат и узнать, как создаются с",resolved,2026-09-02T13:53:01Z,2026-09-05T19:06:49Z,mo-92701000,territory,,,,low,official,https://t.me/avianovsav/6312,context,59,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],priority_review
evt_8c732a31f1d211346399ab37,,"В Татарстане ожидаются туман, гроза, ветер до 20 м/с и град",reported,2026-09-02T13:49:00Z,2026-09-05T19:06:46Z,mo-92655000,territory,,,,low,media,https://tetyushy.ru/news/obshchestvo/v-tatarstane-ozidaiutsia-tuman-groza-veter-do-20-ms-i-grad,context,0,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],context
evt_5911c6eb7f1ee6fea79a0bb9,,Академия наук РТ открыла прием заявок на четыре именные премии.,unknown,2026-09-02T13:42:00Z,2026-09-05T19:06:41Z,mo-92626000,territory,,,,low,media,https://elabuga-rt.ru/news/novosti/ucenye-tatarstana-smogut-polucit-po-500-tys-rublei-za-lucsie-naucnye-raboty,context,50,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],priority_review
evt_fa1f43fa7d303aafba8403b8,,Банки активизировали кредитование МСБ на фоне смягчения денежно-кредитной политики,unknown,2026-09-02T13:40:00Z,2026-09-05T19:06:47Z,mo-92654000,territory,,,,low,media,https://yutazy.ru/news/ekonomika/banki-aktivizirovali-kreditovanie-msb-na-fone-smiagceniia-denezno-kreditnoi-politiki,context,0,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],context
evt_5ca671666479ab853660931e,,Сговор при замене лифтов в Татарстане обошёлся компаниям в 17 млн рублей,unknown,2026-09-02T13:29:00Z,2026-09-05T19:06:47Z,mo-92730000,territory,,,,low,media,https://chelny-izvest.ru/news/facts/sgovor-pri-zamene-liftov-v-tatarstane-oboselsia-kompaniiam-v-17-mln-rublei,context,16,False,1,1,False,False,False,needs_review,"['summary_too_short', 'not_editorially_useful']",[],priority_review
evt_18727eb3d0b1aace844c13ec,,Права и СТС можно будет показать через МАКС,planned,2026-09-02T13:27:01Z,2026-09-05T19:06:29Z,,territory,,,,low,media,https://t.me/ElabugaNK/46202,context,0,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],context
evt_e452d8b0704d24db794a36cf,,В Набережных Челнах ветеранов СВО и их семьи обучат запуску собственного бизнеса,unknown,2026-09-02T13:25:00Z,2026-09-05T19:06:41Z,mo-92730000,settlement,Набережные Челны,52.399207,55.7419774,low,media,https://elabuga-rt.ru/news/novosti/v-nabereznyx-celnax-veteranov-svo-i-ix-semi-obucat-zapusku-sobstvennogo-biznesa,context,20,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],priority_review
evt_d08ccbfe9d41521d9da773d8,,Сон после 60: как не навредить себе,unknown,2026-09-02T13:24:43Z,2026-09-05T19:06:32Z,mo-92646000,territory,,,,low,media,https://t.me/nurlatinform/82156,context,0,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],context
evt_9d4e826769cef300c54b2f50,,Ветераны СВО и их близкие могут пройти обучение по программе «СВОй бизнес» в Татарстане,resolved,2026-09-02T13:23:00Z,2026-09-05T19:06:39Z,mo-92617000,territory,,,,low,media,https://bugulma-tatarstan.ru/news/news/veterany-svo-i-ix-blizkie-mogut-proiti-obucenie-po-programme-svoi-biznes-v-tatarstane,context,59,False,1,1,False,False,False,needs_review,"['summary_too_short', 'not_editorially_useful']",[],priority_review
evt_a6f5f5f545bb846a9f81d17f,,В России ограничили частоту штрафов за езду без ОСАГО,unknown,2026-09-02T13:23:00Z,2026-09-05T19:06:38Z,mo-92608000,territory,,,,low,media,https://almetievsk-ru.ru/news/goryachie-novosti/v-rossii-ogranicili-castotu-strafov-za-ezdu-bez-osago,context,16,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],priority_review
evt_6b29ca7e2ddc8f79987a628e,,В Нурлате торжественно открыли мемориальную доску памяти Алмаза Ахметшина,resolved,2026-09-02T13:15:00Z,2026-09-05T19:06:44Z,mo-92646000,territory,,,,low,media,https://nurlat-tat.ru/news/obschestvo/v-nurlate-torzestvenno-otkryli-memorialnuiu-dosku-pamiati-almaza-axmetsina,useful,79,False,1,1,True,False,False,ready,[],[],publish_now
evt_4225cd30ecb54fb043a6863f,,"В столице Татарстана открылся V Глобальный молодёжный саммит — площадка объединит молодых лидеров из разных стран для обсуждения ключевых трендов в образовании,",resolved,2026-09-02T13:14:00Z,2026-09-05T19:06:47Z,mo-92701000,settlement,Казань,49.1115022,55.7946485,low,media,https://tvchelny.ru/news/obshchestvo/v-kazani-startoval-v-globalnyi-molodeznyi-sammit,useful,79,False,1,1,True,False,False,ready,[],[],publish_now
evt_af01693345441608c02fc3ac,,Медики удалили крупное насекомое из слухового прохода жительницы Подмосковья,reported,2026-09-02T13:12:00Z,2026-09-05T19:06:46Z,mo-92659101,territory,,,,low,media,https://chistopol-rt.ru/news/obschestvo/mediki-udalili-krupnoe-nasekomoe-iz-sluxovogo-proxoda-zitelnicy-podmoskovia,context,36,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],priority_review
evt_f12e1fa77e00e878f5564851,,Татарстан продолжает восстановление объектов в Рубежном и Лисичанске,unknown,2026-09-02T13:12:00Z,2026-09-05T19:06:47Z,RU-TA,territory,,,,low,media,https://tvchelny.ru/news/obshchestvo/tatarstan-prodolzaet-vosstanovlenie-obieektov-v-rubeznom-i-lisicanske,context,20,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],priority_review
evt_81a8235692406627c338f926,,"Это может быть желание увеличить площадь, необходимость проведения ремонта, переезда в более комфортный район или даже в другой регион.",unknown,2026-09-02T13:09:01Z,2026-09-05T19:06:27Z,mo-92614000,territory,,,,low,media,https://t.me/BavlyinformNEWS/44378,context,67,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],priority_review
evt_a601326d279511c30fc65801,,Подзаголовок (лид) (до 237 символов включая пробелы): В республике полностью завершили работы по противопожарному обустройству лесов — меры направлены на снижен,reported,2026-09-02T13:08:00Z,2026-09-05T19:06:47Z,mo-92730000,territory,,,,low,media,https://tvchelny.ru/news/obshchestvo/v-tatarstane-zaversili-protivopozarnoe-obustroistvo-lesov,context,0,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],context
evt_252997f704a70d797e1ff257,,Пункт отбора на контрактную службу открылся в День Республики,resolved,2026-09-02T13:02:00Z,2026-09-05T19:06:47Z,mo-92730000,territory,,,,low,media,https://tvchelny.ru/news/obshchestvo/punkt-otbora-na-kontraktnuiu-sluzbu-otkrylsia-v-den-respubliki,useful,79,False,1,1,True,False,False,ready,[],[],publish_now
evt_a46ef0db5cc59a3b2fdff122,,Шушы көннәрдә Казан дәүләт аграр университеты базасында Бөтенроссия «АгроНТРИ-2026» конкурсының финалы узды.,unknown,2026-09-02T13:01:01Z,2026-09-05T19:06:33Z,mo-92701000,territory,,,,low,media,https://t.me/sabatannars/47479,context,0,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],context
evt_86755a69b4c32a2a4fcfdccc,,На ул.Рауиса Гареева открылся Центр регби.,resolved,2026-09-02T13:00:56Z,2026-09-05T19:06:48Z,mo-92701000,street,улица Рауиса Гареева,49.1785079,55.7290592,low,official,https://t.me/kzn_official/23567,useful,89,False,1,1,True,True,False,ready,[],[],publish_now
evt_3e7bddc043bf92702102886a,,"Чем дроппер похож на «шпаргалочника»? Чем он расплачивается за «легкое решение»? В новом выпуске проекта «Профессионалы против мошенников» приняла участие Ольга Петрова, заместитель Министра науки и высшего образования РФ. В видеоролике героиня поднимает важную тему финансовой безопасности – профилактику дропперства среди молодежи. #ПрофессионалыПротивМошенников #СтопДроп #СтопДропРФ #НацбанкРТ",reported,2026-09-02T13:00:01Z,2026-09-05T19:06:33Z,mo-92656000,territory,,,,low,media,https://t.me/TulInformm/35516,context,0,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],context
evt_5c176f7bf2c1f588d87cc7b1,,"При грозе: остановитесь на велосипеде/мотоцикле, отойдите на 30 м; в машине — закройте окна и переждите; на открытой местности — ложитесь в низину подальше от в",reported,2026-09-02T13:00:00Z,2026-09-05T19:06:28Z,mo-92701000,territory,,,,low,media,https://t.me/drozzanoe90/20740,context,36,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],priority_review
evt_8c29778c908d18ff93e26f44,,С начала года под колесами автомобилей оказались 457 человек.,reported,2026-09-02T12:59:03Z,2026-09-05T19:06:28Z,mo-92701000,territory,,,,low,media,https://t.me/drozzanoe90/20739,context,36,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],priority_review
evt_82dcc74e08d080e19dc8de4b,,В Татарстане запустили печать главных избирательных документов!,unknown,2026-09-02T12:57:28Z,2026-09-05T19:06:28Z,mo-92624000,territory,,,,low,media,https://t.me/drozzanoe90/20738,useful,87,False,1,1,True,False,False,ready,[],[],publish_now
evt_18a50685a6c3f5017372458e,,Для компаний агропромышленного комплекса открыт сервис комплексной поддержки экспорта,resolved,2026-09-02T12:51:00Z,2026-09-05T19:06:35Z,mo-92601000,territory,,,,low,media,https://agryz-rt.ru/news/po-materialam-tatar-inform/dlia-kompanii-agropromyslennogo-kompleksa-otkryt-servis-kompleksnoi-podderzki-eksporta,context,59,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],priority_review
