id,legacyId,title,state,publishedAt,lastEvidenceAt,territoryId,precision,address,longitude,latitude,confidence,sourceKind,sourceUrl,usefulnessLevel,usefulnessScore,reviewed,evidenceCount,documentCount,publishReady,mapReady,sceneReady,auditResult,reasons,warnings,sourceReachable,sourceHttpStatus,sourceFinalUrl,disposition,sourceProbeError
evt_a9ee025aeeb7533924e07c88,,Школы Альметьевска и района открыли свои двери для 29 тысяч учеников,resolved,2026-09-02T08:20:00Z,2026-09-05T19:31:56Z,mo-92608101,territory,,,,low,media,https://almetievsk-ru.ru/news/gorod/skoly-almetevska-i-raiona-otkryli-svoi-dveri-dlia-29-tysiac-ucenikov,context,67,False,1,1,False,False,False,needs_review,not_editorially_useful,,True,200,https://almetievsk-ru.ru/news/gorod/skoly-almetevska-i-raiona-otkryli-svoi-dveri-dlia-29-tysiac-ucenikov,fact_and_geo_recheck,
evt_8e823acbcbf8234c2f304f7b,,С началом учебного года родителям важно уделить особое внимание безопасности детей.,reported,2026-09-02T08:19:21Z,2026-09-05T19:31:50Z,mo-92640000,territory,,,,low,media,https://t.me/smi_menzela/28761,context,16,False,1,1,False,False,False,needs_review,not_editorially_useful,,True,200,https://t.me/smi_menzela/28761,fact_and_geo_recheck,
evt_c422eda3d01738a446a23ffa,,"В ЮВТ-24 вновь обратились жители улицы Нефтяников села Тихоновки. Здесь уже несколько лет подряд происходят порывы. В данный момент ведутся ремонтные работы, но вчера вечером снова был серьезный порыв, сейчас улица больше напоминает длинное озеро.",unknown,2026-09-02T08:16:45Z,2026-09-05T19:31:44Z,mo-92608105,street,улица Нефтяников,52.3910978,54.8842184,low,media,https://t.me/uvt24/32603,context,30,False,1,1,False,False,False,needs_review,not_editorially_useful,,True,200,https://t.me/uvt24/32603,fact_recheck,
evt_1442eb855a9408276d6f59cb,,МВД проводит рейды по выявлению нарушений в миграционной сфере в РТ,unknown,2026-09-02T08:14:00Z,2026-09-05T19:31:57Z,mo-92614000,territory,,,,low,media,https://bavly-tat.ru/news/obschestvo/mvd-provodit-reidy-po-vyiavleniiu-narusenii-v-migracionnoi-sfere-v-rt,context,0,False,1,1,False,False,False,needs_review,not_editorially_useful,,True,200,https://bavly-tat.ru/news/obschestvo/mvd-provodit-reidy-po-vyiavleniiu-narusenii-v-migracionnoi-sfere-v-rt,context_only,
evt_ded814d5bf63011d17930358,,"Сейчас займусь домашним хозяйством и обязательно поищу работу, не могу сидеть без дела.",reported,2026-09-02T08:03:01Z,2026-09-05T19:31:48Z,mo-92644423,territory,,,,low,media,https://t.me/volzhskie/36038,context,16,False,1,1,False,False,False,needs_review,not_editorially_useful,,True,200,https://t.me/volzhskie/36038,fact_and_geo_recheck,
evt_61357445e52811cf5ca65f4e,,"Экспедиция завершилась, но свет этого события в селе останется надолго.",unknown,2026-09-02T08:02:31Z,2026-09-05T19:31:49Z,mo-92638430,settlement,Максимов Починок,51.291651,55.6894134,low,media,https://t.me/novosti_mamadysha/63814,context,20,False,1,1,False,False,False,needs_review,not_editorially_useful,,True,200,https://t.me/novosti_mamadysha/63814,fact_and_geo_recheck,
evt_e743eb42160165b8e4008a8b,,"Парк «Заказанье» открыли всего несколько дней назад. Но уже сегодня здесь есть на что посмотреть — и, к сожалению, не только в хорошем смысле.",resolved,2026-09-02T07:52:40Z,2026-09-05T19:31:46Z,mo-92622000,territory,,,,low,media,https://t.me/vgora_vesti/45620,useful,79,False,1,1,True,False,False,ready,,,True,200,https://t.me/vgora_vesti/45620,publish_ready,
evt_4cf0641d8a79a81dbdfc4e36,,"Руководители и владельцы торговых точек! 🚨Эта памятка — для всех, кто торгует маркированными товарами: 🚬 табаком, 💨 никотином, а также продукцией со сроками годности 🥫📅.",unknown,2026-09-02T07:31:28Z,2026-09-05T19:31:52Z,mo-92659000,territory,,,,low,media,https://t.me/chistopol_news/41905,context,0,False,1,1,False,False,False,needs_review,not_editorially_useful,,True,200,https://t.me/chistopol_news/41905,context_only,
evt_19219887f6626886a09812eb,,"Это событие — не просто открытие очередной учебной группы с углубленным изучением предметов, а точка сборки культурной памяти региона и его технологического буд",unknown,2026-09-02T07:29:00Z,2026-09-05T19:32:00Z,mo-92634468,territory,,,,low,media,https://laishevskyi.ru/news/obschestvo/v-laisevskom-raione-nacal-rabotu-derzavinskii-klass,context,20,False,1,1,False,False,False,needs_review,not_editorially_useful,,True,200,https://laishevskyi.ru/news/obschestvo/v-laisevskom-raione-nacal-rabotu-derzavinskii-klass,fact_and_geo_recheck,
evt_df4fafa51e8abe60e1c0d90a,,В Татарстане начался прием заявок на конкурс «Школьный экопатруль»,reported,2026-09-02T07:27:00Z,2026-09-05T20:33:12Z,mo-92606000,territory,,,,medium,media,https://alekseyevsk.ru/news/v-respublike/skolniki-tatarstana-mogut-pomoc-prirode-i-vyigrat-prizy,useful,70,False,1,1,True,False,False,ready,,,True,200,https://alekseyevsk.ru/news/v-respublike/skolniki-tatarstana-mogut-pomoc-prirode-i-vyigrat-prizy,publish_ready,
evt_9683631366d932ba1857b54a,,"Плановые отключения электроэнергии в Лениногорске 2, 3 и 8 сентября",reported,2026-09-02T07:22:33Z,2026-09-05T20:33:12Z,mo-92636101,settlement,Лениногорск,52.4469099,54.5994324,medium,media,https://t.me/len_vesti/29668,useful,87,False,2,1,True,False,False,ready,,,True,200,https://t.me/len_vesti/29668,publish_ready,
evt_514402c75eed2cab4246d3ee,,Детский сад «Дружная семейка» в Заинске переехал в новое здание с доступной средой,reported,2026-09-02T07:20:00Z,2026-09-05T19:31:59Z,mo-92627101,settlement,Заинск,52.0056047,55.2866509,low,media,https://zainsk-inform.ru/news/obschestvo/v-detskom-sadu-druznaia-semeika-v-zainske-pereexali-v-novoe-zdanie-s-dostupnoi-sredoi,context,36,False,1,1,False,False,False,needs_review,not_editorially_useful,,True,200,https://zainsk-inform.ru/news/obschestvo/v-detskom-sadu-druznaia-semeika-v-zainske-pereexali-v-novoe-zdanie-s-dostupnoi-sredoi,fact_and_geo_recheck,
evt_c875fbad0efc3012b6589684,,Татарско-Бурнашевская школа открылась после капитального ремонта,reported,2026-09-02T07:07:37Z,2026-09-05T20:33:12Z,mo-92620000,territory,,,,medium,media,https://t.me/verhniyuslon/40998,context,16,False,2,1,False,False,False,needs_review,not_editorially_useful,,True,200,https://t.me/verhniyuslon/40998,fact_and_geo_recheck,
evt_aeb01384178dcfe9161c7694,,"Саба районының «Яшьлек» яшьләр үзәге 1,7 млн сум грант отты",unknown,2026-09-02T07:03:00Z,2026-09-05T20:34:07Z,mo-92652000,territory,,,,low,media,https://saby-rt.ru/news/rayon/saba-raionynyn-iaslek-iaslar-uzage-17-mln-sum-grant-otty,context,36,False,1,1,False,False,False,needs_review,not_editorially_useful,,True,200,https://saby-rt.ru/news/rayon/saba-raionynyn-iaslek-iaslar-uzage-17-mln-sum-grant-otty,fact_and_geo_recheck,
evt_3e90ae9ca2935c065695c426,,В Елабуге ночью отключат холодную воду на нескольких улицах,planned,2026-09-02T07:00:00Z,2026-09-05T20:34:01Z,mo-92626101,street,улица Тази Гиззата,52.007469,55.7620823,medium,media,https://elabuga-rt.ru/news/novosti/na-neskolkix-ulicax-elabugi-nociu-otkliucat-xolodnuiu-vodu,useful,97,False,5,1,True,True,False,ready,,,True,200,https://elabuga-rt.ru/news/novosti/na-neskolkix-ulicax-elabugi-nociu-otkliucat-xolodnuiu-vodu,publish_ready,
evt_38ce937a04a220769e55455a,,Он открыт со вторника по воскресенье с 11 до 19 часов.,resolved,2026-09-02T06:59:01Z,2026-09-05T19:32:05Z,mo-92701000,territory,,,,low,official,https://t.me/kzn_official/23556,context,59,False,1,1,False,False,False,needs_review,not_editorially_useful,,True,200,https://t.me/kzn_official/23556,fact_and_geo_recheck,
evt_a4f09ff4b0e38054cb8417e6,,"В республике Татарстан начался прием заявок на новый этап республиканского конкурса «Школьный экопатруль», который реализуется в поддержку национального проекта",reported,2026-09-02T06:51:00Z,2026-09-05T19:31:57Z,mo-92618000,territory,,,,low,media,https://buinsk-tat.ru/news/vchera-segodnya-zavtra/v-novyi-ucebnyi-god-s-zabotoi-o-prirode-v-tatarstane-startoval-konkurs-skolnyi-ekopatrul,context,50,False,1,1,False,False,False,needs_review,not_editorially_useful,,True,200,https://buinsk-tat.ru/news/vchera-segodnya-zavtra/v-novyi-ucebnyi-god-s-zabotoi-o-prirode-v-tatarstane-startoval-konkurs-skolnyi-ekopatrul,fact_and_geo_recheck,
evt_d9a9b3d20c4c69b8b87aa345,,"Министр туризма Мальдив анонсировал открытие рейсов Maldivian в Россию, но эксперты ставят под сомнение наличие достаточного парка широкофюзеляжных самолетов.",reported,2026-09-02T06:31:35Z,2026-09-05T19:31:51Z,mo-92701000,territory,,,,low,media,https://t.me/rusloboda/35247,context,20,False,1,1,False,False,False,needs_review,not_editorially_useful,,True,200,https://t.me/rusloboda/35247,fact_and_geo_recheck,
evt_fd4f775ae4de5ecda68e139f,,В Актанышском районе мотоциклист погиб в ДТП с трактором,reported,2026-09-02T06:27:00Z,2026-09-05T19:32:04Z,mo-92730000,territory,,,,low,media,https://chelny-izvest.ru/news/proisshestviya/v-aktanysskom-raione-motociklist-pogib-v-dtp-s-traktorom,context,20,False,1,1,False,False,False,needs_review,not_editorially_useful,,True,200,https://chelny-izvest.ru/news/proisshestviya/v-aktanysskom-raione-motociklist-pogib-v-dtp-s-traktorom,fact_and_geo_recheck,
evt_6cccc23cfe75de9297cf4e0d,,Кукмарада «Нәсыйхәт» мәчете төзелеше бара,reported,2026-09-02T06:26:00Z,2026-09-05T20:34:38Z,mo-92633101,territory,,,,medium,media,https://kukmor-rt.ru/news/bez-torle-amma-berdam/izge-niiat-belan-baslangan-es-kukmarada-nasyixat-macete-tozela,useful,89,False,1,1,True,False,False,ready,,,True,200,https://kukmor-rt.ru/news/bez-torle-amma-berdam/izge-niiat-belan-baslangan-es-kukmarada-nasyixat-macete-tozela,publish_ready,
evt_aa65166590f28abeb8cc1611,,В филиале колледжа торжественно открыли новый учебный год,resolved,2026-09-02T06:26:00Z,2026-09-05T19:32:02Z,mo-92644000,territory,,,,low,media,https://nizhnekamsk-rt.ru/news/obschestvo/v-filiale-kolledza-torzestvenno-otkryli-novyi-ucebnyi-god,context,59,False,1,1,False,False,False,needs_review,not_editorially_useful,,True,200,https://nizhnekamsk-rt.ru/news/obschestvo/v-filiale-kolledza-torzestvenno-otkryli-novyi-ucebnyi-god,fact_and_geo_recheck,
evt_577dc00c4b9425ccf07fd5c1,,Вице-премьер Татарстана посетил восстановленную республикой школу в Лисичанске,resolved,2026-09-02T06:20:00Z,2026-09-05T19:31:59Z,mo-92626000,territory,,,,low,media,https://elabuga-rt.ru/news/novosti/vice-premer-tatarstana-posetil-vosstanovlennuiu-respublikoi-skolu-v-lisicanske,context,46,False,1,1,False,False,False,needs_review,not_editorially_useful,,True,200,https://elabuga-rt.ru/news/novosti/vice-premer-tatarstana-posetil-vosstanovlennuiu-respublikoi-skolu-v-lisicanske,fact_and_geo_recheck,
evt_2b317b03ad8d0ef519df909b,,"Капитальный ремонт, стартовавший 27 марта, завершился точно в срок благодаря поддержке федерального проекта.",resolved,2026-09-02T06:14:00Z,2026-09-05T19:32:01Z,mo-92638000,territory,,,,low,media,https://mamadysh-rt.ru/news/8/obnovlennaia-krasnogorskaia-skola-priniala-340-ucenikov-v-novom-ucebnom-godu,context,67,False,1,1,False,False,False,needs_review,not_editorially_useful,,True,200,https://mamadysh-rt.ru/news/8/obnovlennaia-krasnogorskaia-skola-priniala-340-ucenikov-v-novom-ucebnom-godu,fact_and_geo_recheck,
evt_92d7e673ae5c1db85b4c2eb9,,В Арском агропромышленном колледже открыт обновлённый общежитие после капремонта,reported,2026-09-02T06:12:07Z,2026-09-05T20:34:38Z,mo-92612151,territory,,,,medium,media,https://t.me/arskmedia/27569,context,59,False,1,1,False,False,False,needs_review,not_editorially_useful,,True,200,https://t.me/arskmedia/27569,fact_and_geo_recheck,
evt_c77cff82a6882935937ddeba,,"Заместитель Премьер-министра Республики Татарстан Ринат Садыков, курирующий восстановление Лисичанска и Рубежного, в День знаний посетил школу № 27, которую Тат",reported,2026-09-02T06:12:00Z,2026-09-05T19:32:04Z,mo-92659101,territory,,,,low,media,https://chistopol-rt.ru/news/obschestvo/zampremer-ministra-rt-obsudil-razvitie-lisicanskoi-skoly-s-pedagogami-i-starseklassnikami,context,36,False,1,1,False,False,False,needs_review,not_editorially_useful,,True,200,https://chistopol-rt.ru/news/obschestvo/zampremer-ministra-rt-obsudil-razvitie-lisicanskoi-skoly-s-pedagogami-i-starseklassnikami,fact_and_geo_recheck,
evt_3e062338aa562e1528e4d929,,Более 600 домов запланировано капитально отремонтировать в Татарстане в 2027 году,reported,2026-09-02T06:10:00Z,2026-09-05T19:32:04Z,mo-92730000,territory,,,,low,media,https://chelny-izvest.ru/news/facts/bolee-600-domov-zaplanirovano-kapitalno-otremontirovat-v-tatarstane-v-2027-godu,context,67,False,1,1,False,False,False,needs_review,not_editorially_useful,,True,200,https://chelny-izvest.ru/news/facts/bolee-600-domov-zaplanirovano-kapitalno-otremontirovat-v-tatarstane-v-2027-godu,fact_and_geo_recheck,
evt_b44d85872979dbac663414af,,В диагностическом отделении Чиремшанской районной больницы завершили капремонт,reported,2026-09-02T06:10:00Z,2026-09-05T20:34:38Z,mo-92658470,territory,,,,medium,media,https://nashcheremshan.ru/news/beznen-rayonda/cirmesan-raion-uzak-bolnicasynyn-diagnostika-bulege-remontlandy,context,16,False,2,1,False,False,False,needs_review,not_editorially_useful,,True,200,https://nashcheremshan.ru/news/beznen-rayonda/cirmesan-raion-uzak-bolnicasynyn-diagnostika-bulege-remontlandy,fact_and_geo_recheck,
evt_d7c6faad0920279f7a548c43,,После капитального ремонта открыл свои двери сельский клуб.,resolved,2026-09-02T06:02:01Z,2026-09-05T19:31:48Z,mo-92630420,settlement,Данышево,49.0306668,55.2287916,low,media,https://t.me/volzhskie/36035,useful,79,False,1,1,True,False,False,ready,,,True,200,https://t.me/volzhskie/36035,publish_ready,
evt_af0b78db231bb4e9dc2761b2,,Этим летом начался капитальный ремонт здания киноучреждения «Колос».,resolved,2026-09-02T06:01:58Z,2026-09-05T19:31:44Z,mo-92607000,territory,,,,low,media,https://t.me/alki_vesti/20517,context,59,False,1,1,False,False,False,needs_review,not_editorially_useful,,True,200,https://t.me/alki_vesti/20517,fact_and_geo_recheck,
evt_230f313cac08aa535e63bfef,,"В Лениногорске 2, 3, 8 сентября произойдет отключение электроэнергии",reported,2026-09-02T06:00:00Z,2026-09-05T19:32:01Z,mo-92636101,territory,,,,low,media,https://leninogorsk-rt.ru/news/sobytie-nedeli/v-leninogorske-2-3-8-sentiabria-proizoidet-otkliucenie-elektroenergii,useful,97,False,1,1,True,False,False,ready,,,True,200,https://leninogorsk-rt.ru/news/sobytie-nedeli/v-leninogorske-2-3-8-sentiabria-proizoidet-otkliucenie-elektroenergii,publish_ready,
evt_c252f071fa1e36c9e3d2d19c,,"На встрече обсуждались земельные и жилищные вопросы, открытие музея в Малых Кирменях и проблемы общественного транспорта.",reported,2026-09-02T05:55:00Z,2026-09-05T19:32:01Z,mo-92638000,territory,,,,low,media,https://mamadysh-rt.ru/news/obshchestvo/ziteli-mamadysa-zadali-voprosy-na-prieme-u-glavy,context,20,False,1,1,False,False,False,needs_review,not_editorially_useful,,True,200,https://mamadysh-rt.ru/news/obshchestvo/ziteli-mamadysa-zadali-voprosy-na-prieme-u-glavy,fact_and_geo_recheck,
evt_6652807da20a911adc9a17fb,,Школы Альметьевска и района открыли свои двери для 29 тысяч учеников,resolved,2026-09-02T05:52:34Z,2026-09-05T19:31:45Z,mo-92608101,territory,,,,low,media,https://t.me/uvt24/32600,useful,87,False,1,1,True,False,False,ready,,,True,200,https://t.me/uvt24/32600,publish_ready,
evt_a9e54f8b6c0689ae5b27419d,,"С марта прошлого года действует принцип «Построил — оформи»: прежде чем начать жить в новом доме, нужно внести сведения о правах в ЕГРН.",reported,2026-09-02T05:51:38Z,2026-09-05T19:31:48Z,mo-92629000,territory,,,,low,media,https://t.me/kaibicy/45809,context,67,False,1,1,False,False,False,needs_review,not_editorially_useful,,True,200,https://t.me/kaibicy/45809,fact_and_geo_recheck,
evt_9558e217a0f1a054ad4c2e3b,,В Республике Татарстан открыт приём заявок на новый этап республиканского конкурса «Школьный экопатруль».,resolved,2026-09-02T05:51:00Z,2026-09-05T19:32:04Z,mo-92655000,territory,,,,low,media,https://tetyushy.ru/news/natsproekty/v-tatarstane-startoval-konkurs-skolnyi-ekopatrul,context,67,False,1,1,False,False,False,needs_review,not_editorially_useful,,True,200,https://tetyushy.ru/news/natsproekty/v-tatarstane-startoval-konkurs-skolnyi-ekopatrul,fact_and_geo_recheck,
evt_2b5cea6c4637649b50238154,,В Татарстане начались рейды по массовой проверке мигрантов,unknown,2026-09-02T05:50:00Z,2026-09-05T20:35:31Z,mo-92628000,territory,,,,medium,media,https://yashel-uzan.ru/news/yashәesh/tatarstanda-migrantlarny-massakulam-tikseru-buenca-reidlar-baslandy,context,0,False,2,1,False,False,False,needs_review,not_editorially_useful,,True,200,https://yashel-uzan.ru/news/yash%D3%99esh/tatarstanda-migrantlarny-massakulam-tikseru-buenca-reidlar-baslandy,context_only,
evt_ce1402715742da1728c22964,,1 сентября 2025 года начался прием заявок на очередной этап республиканского конкурса «Школьный экопатруль».,reported,2026-09-02T05:45:00Z,2026-09-05T19:32:00Z,mo-92634000,territory,,,,low,media,https://laishevskyi.ru/news/kriminal/cistaia-respublika-nacinaetsia-so-skolnoi-peremeny,context,50,False,1,1,False,False,False,needs_review,not_editorially_useful,,True,200,https://laishevskyi.ru/news/kriminal/cistaia-respublika-nacinaetsia-so-skolnoi-peremeny,fact_and_geo_recheck,
evt_375a2692125b5571f5d17c10,,Семинар в магазине «Табыш»,reported,2026-09-02T05:39:00Z,2026-09-05T20:35:31Z,mo-92652000,territory,,,,medium,media,https://saby-rt.ru/news/rayon/tabys-kibetenda-seminar-uzdy,context,0,False,1,1,False,False,False,needs_review,not_editorially_useful,,True,200,https://saby-rt.ru/news/rayon/tabys-kibetenda-seminar-uzdy,context_only,
evt_54784e4381182833ed8637f4,,Пожар в магазине «Находка» в Азнакаево,reported,2026-09-02T05:39:00Z,2026-09-05T20:35:32Z,mo-92602000,territory,,,,medium,media,https://aznakaevo-rt.ru/news/iangyn-kurkynycsyzlygy/aznakaida-kibetta-iangyn-cykkan,context,30,False,2,1,False,False,False,needs_review,not_editorially_useful,,True,200,https://aznakaevo-rt.ru/news/iangyn-kurkynycsyzlygy/aznakaida-kibetta-iangyn-cykkan,fact_and_geo_recheck,
evt_c2b32cccc90f4f0329e5fbd1,,Ремонт школы № 2 в Альметьевске завершён,resolved,2026-09-02T05:37:38Z,2026-09-05T20:35:32Z,mo-92608000,territory,,,,medium,media,https://t.me/atannary/29038,context,59,False,2,1,False,False,False,needs_review,not_editorially_useful,,True,200,https://t.me/atannary/29038,fact_and_geo_recheck,
evt_ba043231b16d736637fba23f,,"Автоэксперт Ладушкин объяснил мотоциклистам, какие фары использовать в тумане",unknown,2026-09-02T05:34:00Z,2026-09-05T19:31:59Z,mo-92629000,territory,,,,low,media,https://kaibicy.ru/news/novosti/avtoekspert-laduskin-obieiasnil-motociklistam-kakie-fary-ispolzovat-v-tumane,context,16,False,1,1,False,False,False,needs_review,not_editorially_useful,,True,200,https://kaibicy.ru/news/novosti/avtoekspert-laduskin-obieiasnil-motociklistam-kakie-fary-ispolzovat-v-tumane,fact_and_geo_recheck,
evt_7416ff2591688e9b2129c72c,,"В республике Татарстан начался прием заявок на новый этап республиканского конкурса «Школьный экопатруль», который реализуется в поддержку национального проекта",reported,2026-09-02T05:33:00Z,2026-09-05T19:32:02Z,mo-92645000,territory,,,,low,media,https://novoshishminsk.ru/news/v-respublike/v-tatarstane-startuet-skolnyi-ekopatrul,context,50,False,1,1,False,False,False,needs_review,not_editorially_useful,,True,200,https://novoshishminsk.ru/news/v-respublike/v-tatarstane-startuet-skolnyi-ekopatrul,fact_and_geo_recheck,
evt_4c78b53b4b5aca73c02f35e3,,В Татарстане началась серия рейдов полиции по нелегальным мигрантам,unknown,2026-09-02T05:28:00Z,2026-09-05T20:35:57Z,mo-92612000,territory,,,,medium,media,https://arskmedia.ru/news/yaalyklar/tatarstan-policiiase-legal-bulmagan-migrantlar-buenca-reidlar-seriiasen-baslady,context,0,False,2,1,False,False,False,needs_review,not_editorially_useful,,True,200,https://arskmedia.ru/news/yaalyklar/tatarstan-policiiase-legal-bulmagan-migrantlar-buenca-reidlar-seriiasen-baslady,context_only,
evt_57a1917554a1f023e0252d87,,В Татарстане идет набор в 50-ю отдельную бригаду Войск беспилотных систем «Варяг» для управления дронами «Герань»,unknown,2026-09-02T05:27:05Z,2026-09-05T19:31:46Z,mo-92614000,territory,,,,low,media,https://t.me/BavlyinformNEWS/44364,context,0,False,1,1,False,False,False,needs_review,not_editorially_useful,,True,200,https://t.me/BavlyinformNEWS/44364,context_only,
evt_3c27ab07618f920117e0d607,,В Альметьевске завершили ремонт школы №2,resolved,2026-09-02T05:26:00Z,2026-09-05T20:35:57Z,mo-92608000,territory,,,,medium,media,https://almet-rt.ru/news/mf/66368,context,59,False,3,1,False,False,False,needs_review,not_editorially_useful,,True,200,https://almet-rt.ru/news/mf/66368,fact_and_geo_recheck,
evt_ca9f943500b3c4d3b51b455f,,В Татарстане стартовал конкурс «Школьный экопатруль» — 2026,reported,2026-09-02T05:26:00Z,2026-09-05T19:32:05Z,mo-92654000,territory,,,,low,media,https://yutazy.ru/news/obschestvo/v-tatarstane-startoval-konkurs-skolnyi-ekopatrul-2026,context,50,False,1,1,False,False,False,needs_review,not_editorially_useful,,True,200,https://yutazy.ru/news/obschestvo/v-tatarstane-startoval-konkurs-skolnyi-ekopatrul-2026,fact_and_geo_recheck,
evt_c309687d1e3d65e4ec8cdae7,,В Елабуге официально закрыли купальный сезон,unknown,2026-09-02T05:23:00Z,2026-09-05T19:31:59Z,mo-92626101,settlement,Елабуга,52.0539938,55.7577131,low,media,https://elabuga-rt.ru/news/tema-dnya/v-elabuge-oficialno-zakryli-kupalnyi-sezon,context,20,False,1,1,False,False,False,needs_review,not_editorially_useful,,True,200,https://elabuga-rt.ru/news/tema-dnya/v-elabuge-oficialno-zakryli-kupalnyi-sezon,fact_and_geo_recheck,
evt_d7d0fc340f74352e11570eac,,В Татарстане стартовал конкурс «Школьный экопатруль»,reported,2026-09-02T05:21:00Z,2026-09-05T20:35:57Z,mo-92624000,territory,,,,medium,media,https://chuprale-online.ru/news/obschestvo/v-tatarstane-startoval-konkurs-skolnyi-ekopatrul,context,50,False,1,1,False,False,False,needs_review,not_editorially_useful,,True,200,https://chuprale-online.ru/news/obschestvo/v-tatarstane-startoval-konkurs-skolnyi-ekopatrul,fact_and_geo_recheck,
evt_fe114e0ecf6bf93531740c45,,В Татарстане стартовал прием заявок на «Школьный экопатруль»,reported,2026-09-02T05:17:00Z,2026-09-05T19:32:02Z,mo-92646000,territory,,,,low,media,https://nurlat-tat.ru/news/novosti/v-tatarstane-startoval-priem-zaiavok-na-skolnyi-ekopatrul,context,50,False,1,1,False,False,False,needs_review,not_editorially_useful,,True,200,https://nurlat-tat.ru/news/novosti/v-tatarstane-startoval-priem-zaiavok-na-skolnyi-ekopatrul,fact_and_geo_recheck,
evt_380bd3f08df9c1265e6920fc,,В Татарстане расширяются меры поддержки педагогов,reported,2026-09-02T05:15:00Z,2026-09-05T20:36:32Z,mo-92657000,territory,,,,medium,media,https://tukai-rt.ru/news/amgyiat/tatarstanda-pedagoglarga-iardam-caralary-kinaitela,context,36,False,2,1,False,False,False,needs_review,not_editorially_useful,,True,200,https://tukai-rt.ru/news/amgyiat/tatarstanda-pedagoglarga-iardam-caralary-kinaitela,fact_and_geo_recheck,
evt_4ea9a74b07f5ef6251fa80a3,,Труд педагога увековечили: лица учителей РТ появились на «Ак Барс Арене»,reported,2026-09-02T05:06:00Z,2026-09-05T19:32:00Z,mo-92701000,territory,,,,low,media,https://laishevskyi.ru/news/kriminal/trud-pedagoga-uvekovecili-lica-ucitelei-rt-poiavilis-na-ak-bars-arene,useful,79,False,1,1,True,False,False,ready,,,True,200,https://laishevskyi.ru/news/kriminal/trud-pedagoga-uvekovecili-lica-ucitelei-rt-poiavilis-na-ak-bars-arene,publish_ready,
evt_4631b7e8bf22de574b94a008,,В Татарстане начался прием заявок на новый этап республиканского конкурса «Школьный экопатруль».,reported,2026-09-02T05:04:00Z,2026-09-05T19:31:55Z,mo-92606000,territory,,,,low,media,https://alekseyevsk.ru/news/konkursyi/v-tatarstane-startoval-novyi-etap-konkursa-skolnyi-ekopatrul,useful,70,False,1,1,True,False,False,ready,,,True,200,https://alekseyevsk.ru/news/konkursyi/v-tatarstane-startoval-novyi-etap-konkursa-skolnyi-ekopatrul,publish_ready,
evt_7903e22bbc6cc3882e38fce3,,"В начале августа на Бульваре Победы в Заинске открылся уникальный мемориальный комплекс, посвящённый трём поколениям защитников Отечества – участникам специальн",resolved,2026-09-02T05:02:00Z,2026-09-05T19:31:59Z,mo-92627101,territory,,,,low,media,https://zainsk-inform.ru/news/obschestvo/spiski-familii-na-memoriale-v-zainske-budut-obnovliatsia-dvazdy-v-god,useful,89,False,1,1,True,False,False,ready,,,True,200,https://zainsk-inform.ru/news/obschestvo/spiski-familii-na-memoriale-v-zainske-budut-obnovliatsia-dvazdy-v-god,publish_ready,
evt_6d6cffcf5dd218b14fd7dba7,,Открытие после капитального ремонта Детской музыкальной школы №2,reported,2026-09-02T05:01:45Z,2026-09-05T20:36:32Z,mo-92730000,territory,,,,medium,media,https://t.me/chelnytv/46087,context,36,False,2,1,False,False,False,needs_review,not_editorially_useful,,True,200,https://t.me/chelnytv/46087,fact_and_geo_recheck,
evt_a10d755a2778fd4c416787d8,,Беренче сыйныф укучылары өчен уку йөкләнеше атнага 21 сәгатькә чикләнә,reported,2026-09-02T05:00:00Z,2026-09-05T20:36:32Z,mo-92615151,territory,,,,medium,media,https://baltaci.ru/news/magarif/berence-syinyf-ukucylary-ocen-ioklanes-atnaga-21-sagat-bilgelangan,context,59,False,1,1,False,False,False,needs_review,not_editorially_useful,,True,200,https://baltaci.ru/news/magarif/berence-syinyf-ukucylary-ocen-ioklanes-atnaga-21-sagat-bilgelangan,fact_and_geo_recheck,
evt_legacy_3929ab52bbec19bf46f7cc87,public-3fcbe521a3744392,"Филолог КФУ объяснил, как классики заглядывают в души",unknown,2026-09-02T00:00:00Z,2026-09-04T15:47:33Z,RU-TA,territory,,,,high,official,https://media.kpfu.ru/news/filolog-kfu-obyasnil-kak-klassiki-zaglyadyvayut-v-dushi,context,0,True,1,0,False,False,False,needs_review,missing_primary_evidence|not_editorially_useful,,True,200,https://media.kpfu.ru/news/filolog-kfu-obyasnil-kak-klassiki-zaglyadyvayut-v-dushi,context_only,
evt_legacy_3f52bad07d3b9829398a75d1,public-14a00d861573a6ff,КФУ посетил директор Департамента государственной молодежной политики и воспитательной деятельности Минобрнауки России,unknown,2026-09-02T00:00:00Z,2026-09-04T15:47:33Z,RU-TA,territory,,,,high,official,https://media.kpfu.ru/news/v-den-znaniy-kfu-posetil-direktor-departamenta-gosudarstvennoy-molodezhnoy-politiki-i,context,0,True,1,0,False,False,False,needs_review,missing_primary_evidence|not_editorially_useful,,True,200,https://media.kpfu.ru/news/v-den-znaniy-kfu-posetil-direktor-departamenta-gosudarstvennoy-molodezhnoy-politiki-i,context_only,
